timestamp,pos_x,pos_y,pos_z,yaw,yaw_rate,yaw_cmd,flag
1612940565227910912,43.59450912,118.72792816,-4.99383545,1.69179197,-0.22985387,-0.32128906,0
1612940565329913088,43.53537369,118.91677094,-4.99389696,1.66792057,-0.23761238,-0.31835938,0
1612940565428915200,43.48017502,119.10076904,-4.99399805,1.64414406,-0.2422321,-0.31445312,0
1612940565530917376,43.42570496,119.29103851,-4.99413633,1.61930248,-0.24441971,-0.3125,0
1612940565632919552,43.37384796,119.48200989,-4.99431038,1.59432684,-0.24512112,-0.3125,0
1612940565731921664,43.32617188,119.66803741,-4.99449539,1.57005448,-0.24522506,-0.31152344,0
1612940565833923840,43.27994156,119.8603363,-4.99470329,1.54503895,-0.24520753,-0.31152344,0
1612940565935926016,43.23680496,120.05327606,-4.99492645,1.52003676,-0.24502528,-0.30957031,0
1612940566034928128,43.19804764,120.2410965,-4.99514675,1.49578697,-0.24472994,-0.30957031,0
1612940566136930304,43.1614418,120.43513489,-4.99537373,1.47085212,-0.24419042,-0.30957031,0
1612940566238932480,43.12834549,120.62966156,-4.99559641,1.44596058,-0.24383336,-0.30957031,0
1612940566340934656,43.09888458,120.82461548,-4.99580479,1.42109979,-0.24359716,-0.30957031,0
1612940566439936768,43.07383728,121.01418304,-4.99599123,1.39698855,-0.24344441,-0.30859375,0
1612940566541938944,43.05178833,121.20980072,-4.99617338,1.37215982,-0.24325088,-0.28710938,0
1612940566643941120,43.03364182,121.40564728,-4.99633551,1.34738441,-0.24118006,-0.26757812,0
1612940566745943296,43.0194664,121.60166931,-4.9964776,1.32310031,-0.23393574,-0.18457031,0
1612940566841945344,43.0098114,121.78623962,-4.99659967,1.30117019,-0.21803519,-0.09667969,0
1612940566940947456,43.00368118,121.97657776,-4.99672079,1.28102717,-0.18445644,-0.09082031,0
1612940567042949632,43.0014801,122.17253876,-4.99682665,1.26420538,-0.14722185,-0.08984375,0
1612940567144951808,43.00345612,122.3683548,-4.99689531,1.2505697,-0.12146725,-0.109375,0
1612940567243953920,43.00935364,122.55815887,-4.99691534,1.23936453,-0.10692474,-0.13183594,0
1612940567345956096,43.01947784,122.75341034,-4.9968853,1.22877833,-0.10223249,-0.17089844,0
1612940567444958208,43.03313828,122.94260406,-4.99679708,1.2185571,-0.10621876,-0.2265625,0
1612940567546960384,43.05102539,123.13716125,-4.99664593,1.2070541,-0.12213396,-0.24707031,0
1612940567648962560,43.07265854,123.33131409,-4.99645138,1.19352599,-0.14269982,-0.25,0
1612940567750964736,43.09789658,123.52502441,-4.99622345,1.17800564,-0.16030702,-0.25195312,0
1612940567849966848,43.12574387,123.71261597,-4.99599171,1.16149175,-0.17236614,-0.25195312,0
1612940567951969024,43.1578064,123.90540314,-4.99576902,1.14342799,-0.18099575,-0.25195312,0
1612940568053971200,43.19326019,124.09763336,-4.99557686,1.12464379,-0.18670699,-0.25097656,0
1612940568152973312,43.23089218,124.283638,-4.99542141,1.10595667,-0.19029117,-0.25097656,0
1612940568254975488,43.27297592,124.47460938,-4.99529839,1.08641052,-0.19259933,-0.25195312,0
1612940568356977664,43.31842422,124.66484833,-4.99520588,1.06666969,-0.19422379,-0.25097656,0
1612940568455979776,43.36574936,124.84872437,-4.99514294,1.04736923,-0.19533458,-0.25097656,0
1612940568656984064,43.47162247,125.21942139,-4.99508905,1.00797392,-0.19632615,-0.24804688,0
1612940568758986240,43.53038406,125.40603638,-4.9950881,0.98792783,-0.19632682,-0.24707031,0
1612940568860988416,43.59253311,125.5915451,-4.99510098,0.96792186,-0.19571036,-0.24511719,0
1612940568962990592,43.65807724,125.77587891,-4.99512196,0.94798131,-0.19498716,-0.24511719,0
1612940569061992704,43.72493744,125.95359802,-4.99514437,0.9287099,-0.19417064,-0.24511719,0
1612940569163994880,43.79715729,126.13539124,-4.99517584,0.90892367,-0.1936104,-0.24511719,0
1612940569265997056,43.87275696,126.3157959,-4.99520826,0.88918413,-0.19323961,-0.2421875,0
1612940569367999232,43.95171738,126.49472809,-4.99524069,0.86948028,-0.19270316,-0.23925781,0
1612940569467001344,44.03156281,126.66692352,-4.99527216,0.85043786,-0.19163965,-0.21679688,0
1612940569569003520,44.11709976,126.84275818,-4.99529982,0.83098584,-0.18814807,-0.14160156,0
1612940569668005632,44.20328903,127.0118103,-4.99532604,0.81276765,-0.17540766,-0.10351562,0
1612940569770007808,44.29533768,127.1842804,-4.99534655,0.7961359,-0.14928943,-0.03320312,0
1612940569872009984,44.39065552,127.35491943,-4.99536705,0.78224781,-0.11990126,0.0,0
1612940569974012160,44.48919296,127.5236969,-4.99537468,0.77179796,-0.08459957,0.0,0
1612940570073014272,44.58785248,127.68569946,-4.99535942,0.76487884,-0.05667319,0.0,0
1612940570175016448,44.69252396,127.85073853,-4.99531126,0.76012355,-0.03750736,0.0,0
1612940570277018624,44.80014801,128.01391602,-4.99522114,0.75697073,-0.02482334,0.0,0
1612940570376020736,44.9072876,128.17054749,-4.99509287,0.75492918,-0.01662971,0.0,0
1612940570478022912,45.02027893,128.3302002,-4.99492168,0.75352401,-0.01100642,0.0,0
1612940570577025024,45.13233566,128.4835968,-4.9947257,0.75261296,-0.00737379,0.0,0
1612940570679027200,45.25009155,128.6401062,-4.99450588,0.75198476,-0.0048807,0.0,0
1612940570781029376,45.37001801,128.79516602,-4.99427891,0.75156623,-0.00323069,0.0,0
1612940570880031488,45.4883461,128.94432068,-4.99405861,0.75129409,-0.00216471,0.0,0
1612940570982033664,45.61209869,129.0967865,-4.99384689,0.75110591,-0.00143309,0.0,0
1612940571084035840,45.7375946,129.24807739,-4.99365044,0.75097955,-0.00094884,0.0,0
1612940571186038016,45.8646965,129.39826965,-4.99347687,0.75089453,-0.00062828,0.0,0
1612940571288040192,45.99328232,129.54742432,-4.99332428,0.75083766,-0.00041608,0.0,0
1612940571387042304,46.11940002,129.69128418,-4.99320126,0.75079901,-0.00027897,0.0,0
1612940571489044480,46.25058746,129.83868408,-4.99309683,0.75077273,-0.00018484,0.0,0
1612940571588046592,46.37903595,129.98095703,-4.99301863,0.75075488,-0.000124,0.0,0
1612940571690048768,46.51245499,130.12684631,-4.99295998,0.75074212,-8.224e-05,0.0,0
1612940571792050944,46.6468811,130.27197266,-4.9929204,0.75073309,-5.454e-05,0.0,0
1612940571894053120,46.78223419,130.41648865,-4.99289894,0.7507269,-3.62e-05,0.0,0
1612940571993055232,46.9144249,130.55619812,-4.99289417,0.75072193,-2.435e-05,0.0,0
1612940572095057408,47.05140305,130.69961548,-4.99290276,0.75071832,-1.621e-05,0.0,0
1612940572197059584,47.1891098,130.84251404,-4.99292088,0.75071614,-1.08e-05,0.0,0
1612940572296061696,47.32342148,130.98077393,-4.99295235,0.75071463,-7.3e-06,0.0,0
1612940572398063872,47.46241379,131.12281799,-4.99298859,0.75071506,-4.9e-06,0.0,0
1612940572497065984,47.59787369,131.26028442,-4.99303579,0.75071564,-3.32e-06,0.0,0
1612940572701070336,47.87854767,131.54243469,-4.99313307,0.75071733,-1.52e-06,0.0,0
1612940572800072448,48.01543045,131.67889404,-4.99319601,0.75071796,-1.04e-06,0.0,0
1612940572902074624,48.15687943,131.81918335,-4.99326086,0.75071723,-7e-07,0.0,0
1612940573004076800,48.2987175,131.95925903,-4.99332571,0.75071658,-5e-07,0.0,0
1612940573103078912,48.4367218,132.09490967,-4.99338865,0.75071593,-3.5e-07,0.0,0
1612940573205081088,48.57924652,132.23446655,-4.9934535,0.75071539,-2.4e-07,0.0,0
1612940573307083264,48.7220726,132.37388611,-4.99351835,0.75071496,-1.7e-07,0.0,0
1612940573406085376,48.86096573,132.50883484,-4.99356985,0.75071447,-1.4e-07,-0.02050781,0
1612940573508087552,49.0043335,132.64787292,-4.99361849,0.75067844,-0.00203702,-0.02734375,0
1612940573610089728,49.1479454,132.78671265,-4.99366713,0.75019913,-0.00747409,-0.03222656,0
1612940573709091840,49.28754425,132.92115784,-4.99371433,0.74920874,-0.01249886,-0.04980469,0
1612940573811094016,49.43157959,133.05967712,-4.99376297,0.74766708,-0.01857751,-0.08789062,0
1612940573913096192,49.57581711,133.19819641,-4.99381161,0.74532714,-0.02930632,-0.12207031,0
1612940574015098368,49.72024155,133.33630371,-4.99386024,0.74156496,-0.04555936,-0.12695312,0
1612940574117100544,49.86486053,133.4743042,-4.99390888,0.73598053,-0.06309965,-0.12890625,0
1612940574216102656,50.00541687,133.60824585,-4.99395609,0.72909211,-0.07537854,-0.12988281,0
1612940574318104832,50.1504631,133.7459259,-4.99400473,0.72092481,-0.08423061,-0.12597656,0
1612940574420107008,50.29576492,133.88340759,-4.99405336,0.71201196,-0.08985534,-0.12207031,0
1612940574519109120,50.43710327,134.01654053,-4.99410057,0.702961,-0.09256606,-0.1015625,0
1612940574621111296,50.58307266,134.15341187,-4.99414921,0.69350734,-0.09131062,-0.06152344,0
1612940574720113408,50.72515106,134.2858429,-4.99419641,0.68471577,-0.08419719,-0.05859375,0
1612940574822115584,50.87201309,134.42175293,-4.99424505,0.67679401,-0.07177412,0.0,0
1612940574924117760,51.01940536,134.55706787,-4.99429369,0.67004919,-0.05724429,0.0,0
1612940575023119872,51.16302109,134.68780518,-4.9943409,0.6653794,-0.03834808,0.0,0
1612940575125122048,51.3115921,134.8218689,-4.99438953,0.66217496,-0.0253791,0.0,0
1612940575224124160,51.4563942,134.95132446,-4.99443674,0.66010424,-0.01700127,0.0,0
1612940575326126336,51.60620499,135.08395386,-4.99447584,0.65868314,-0.0112516,0.0,0
1612940575428128512,51.75663757,135.21592712,-4.99450827,0.65774322,-0.00744642,0.0,0
1612940575530130688,51.90765762,135.34721375,-4.99452782,0.65712179,-0.00492812,0.0,0
1612940575629132800,52.05477905,135.47398376,-4.99454355,0.65672093,-0.00330132,0.0,0
1612940575731134976,52.20687866,135.60400391,-4.99454832,0.65644619,-0.00218484,0.0,0
1612940575830137088,52.35498428,135.72966003,-4.99454832,0.65626917,-0.00146362,0.0,0
1612940575932139264,52.50803757,135.8585968,-4.99454832,0.65614805,-0.00096865,0.0,0
1612940576034141440,52.66152191,135.98703003,-4.99454832,0.6560682,-0.00064107,0.0,0
1612940576133143552,52.81087494,136.11125183,-4.99454832,0.65601598,-0.00042945,-0.07714844,0
1612940576235145728,52.96512222,136.23884583,-4.99453735,0.65588749,-0.00664824,-0.12988281,0
1612940576337147904,53.11972046,136.36595154,-4.99453306,0.65412303,-0.03012727,-0.1484375,0
1612940576436150016,53.27007294,136.4889679,-4.99453306,0.64986008,-0.05554333,-0.15136719,0
1612940576538152192,53.42528915,136.61546326,-4.99453306,0.64306206,-0.07652511,-0.15234375,0
1612940576640154368,53.58079529,136.74153137,-4.99453306,0.63447352,-0.09095541,-0.15234375,0
1612940576733156352,53.7228508,136.85614014,-4.99453306,0.62556987,-0.0999554,-0.15429688,0
1612940576835158528,53.87899017,136.98147583,-4.99453306,0.61500665,-0.10682625,-0.15234375,0
1612940576934160640,54.03090668,137.10266113,-4.99454594,0.6041813,-0.11145546,-0.1328125,0
1612940577036162816,54.1878624,137.22697449,-4.99456215,0.59270852,-0.11196604,-0.125,0
1612940577237167104,54.49866104,137.47000122,-4.99461842,0.57089939,-0.10347178,-0.08691406,0
1612940577339169280,54.65725708,137.59216309,-4.99465084,0.56073984,-0.09497582,-0.03027344,0
1612940577441171456,54.81650925,137.71342468,-4.99469376,0.55164279,-0.08031598,0.0,0
1612940577540173568,54.97174835,137.8302002,-4.99474096,0.54471337,-0.0591552,0.0,0
1612940577642175744,55.13240051,137.94953918,-4.99478197,0.53976935,-0.03915028,0.0,0
1612940577744177920,55.29380798,138.06781006,-4.9948144,0.53649734,-0.02591001,0.0,0
1612940577846180096,55.45595551,138.18501282,-4.99484539,0.53433152,-0.0171475,0.0,0
1612940577948182272,55.61883545,138.30114746,-4.9948616,0.532898,-0.01134838,0.0,0
1612940578047184384,55.77760696,138.41288757,-4.99486494,0.53197172,-0.00760222,0.0,0
1612940578149186560,55.94184875,138.52705383,-4.99485826,0.53133561,-0.00503124,0.0,0
1612940578251188736,56.10672379,138.64030457,-4.99484205,0.53091443,-0.00332976,0.0,0
1612940578353190912,56.27219772,138.75263977,-4.9948163,0.53063569,-0.00220369,0.0,0
1612940578452193024,56.43333435,138.86091614,-4.99478483,0.53045523,-0.00147627,-0.01660156,0
1612940578554195200,56.59986115,138.97169495,-4.99475241,0.53030266,-0.00262599,-0.05273438,0
1612940578656197376,56.76686859,139.08181763,-4.99471998,0.52976891,-0.01003521,-0.10449219,0
1612940578755199488,56.92939758,139.1880188,-4.99468851,0.52813947,-0.02553537,-0.11230469,0
1612940578857201664,57.09725952,139.29682922,-4.99465609,0.52448425,-0.04529814,-0.12890625,0
1612940578956203776,57.26055145,139.40190125,-4.99462461,0.5192229,-0.06111035,-0.12890625,0
1612940579058205952,57.42916107,139.50961304,-4.99460411,0.51224979,-0.07468262,-0.12890625,0
1612940579160208128,57.59814835,139.61676025,-4.9945879,0.5041424,-0.08366499,-0.12890625,0
1612940579259210240,57.76252747,139.72019958,-4.9945755,0.4955528,-0.08946749,-0.12890625,0
1612940579361212416,57.93228149,139.82618713,-4.9945755,0.48620982,-0.09344974,-0.12695312,0
1612940579463214592,58.10247803,139.931427,-4.99457693,0.4765374,-0.09589124,-0.125,0
1612940579562216704,58.26809692,140.03289795,-4.99459267,0.46698102,-0.09695743,-0.12207031,0
1612940579664218880,58.43922043,140.13664246,-4.99460888,0.4570739,-0.09707814,-0.125,0
1612940579766221056,58.61086273,140.23953247,-4.99463558,0.44718982,-0.09693731,-0.13183594,0
1612940579865223168,58.77798462,140.33847046,-4.99466705,0.43755959,-0.09802473,-0.13574219,0
1612940579967225344,58.95072937,140.43942261,-4.99469948,0.42745232,-0.10027912,-0.13867188,0
1612940580066227456,59.11896133,140.53639221,-4.99473095,0.41740904,-0.10266049,-0.13867188,0
1612940580168229632,59.29289627,140.63519287,-4.99476337,0.40682238,-0.10477486,-0.14257812,0
1612940580270231808,59.46746826,140.73280334,-4.9947958,0.39604947,-0.10662644,-0.17773438,0
1612940580369233920,59.63753128,140.82640076,-4.99482727,0.38533865,-0.11188573,-0.18164062,0
1612940580471236096,59.81340408,140.92153931,-4.9948597,0.37340751,-0.12167577,-0.18652344,0
1612940580573238272,59.98995972,141.01539612,-4.99489212,0.36060237,-0.12921658,-0.19238281,0
1612940580675240448,60.16720581,141.10780334,-4.99492455,0.34709164,-0.13569035,-0.21484375,0
1612940580774242560,60.33991623,141.19615173,-4.99495602,0.33336286,-0.14262897,-0.21875,0
1612940580876244736,60.51857758,141.28567505,-4.99500084,0.31832778,-0.15181343,-0.22167969,0
1612940580978246912,60.69797516,141.37361145,-4.99504948,0.30246943,-0.15886554,-0.22167969,0
1612940581080249088,60.87812042,141.45988464,-4.99509811,0.28598443,-0.16401991,-0.22265625,0
1612940581182251264,61.05904007,141.54437256,-4.99514675,0.26906731,-0.16751994,-0.22265625,0
1612940581281253376,61.23539352,141.62461853,-4.99520731,0.2523548,-0.16994743,-0.22265625,0
1612940581383255552,61.4178772,141.70536804,-4.99527216,0.23492973,-0.17161334,-0.22265625,0
1612940581482257664,61.59577179,141.78178406,-4.99534082,0.21788341,-0.17268957,-0.21972656,0
1612940581584259840,61.77985764,141.8584137,-4.99541712,0.20023227,-0.17318647,-0.21582031,0
1612940581785264128,62.14502335,142.0027771,-4.99556732,0.16556009,-0.17128398,-0.21191406,0
1612940581785264128,62.14502335,142.0027771,-4.99556732,0.16556009,-0.17128398,-0.21191406,0
1612940581989268480,62.51886368,142.13975525,-4.99570656,0.13090472,-0.16853923,-0.20703125,0
1612940582088270592,62.70143509,142.20259094,-4.99576855,0.11428336,-0.16714753,-0.203125,0
1612940582190272768,62.89029694,142.26473999,-4.99582052,0.09732437,-0.16519003,-0.19628906,0
1612940582289274880,63.07432938,142.32249451,-4.99587345,0.08107675,-0.16270106,-0.18945312,0
1612940582391277056,63.26465988,142.37930298,-4.99592209,0.06464754,-0.1591353,-0.15527344,0
1612940582493279232,63.45568848,142.43331909,-4.99596453,0.04864364,-0.15281922,-0.1484375,0
1612940582592281344,63.64174652,142.48303223,-4.99599218,0.03405848,-0.14200866,-0.14160156,0
1612940582694283520,63.83408356,142.53144836,-4.9960084,0.02004562,-0.13284594,-0.13574219,0
1612940582796285696,64.02703094,142.57693481,-4.9960165,0.00689566,-0.12504692,-0.1015625,0
1612940582898287872,64.22054291,142.61956787,-4.99600935,-0.0054755,-0.11570362,-0.09472656,0
1612940582997289984,64.40888214,142.65814209,-4.99598789,-0.01630358,-0.1033359,-0.08984375,0
1612940583099292160,64.60341644,142.69508362,-4.99594927,-0.02630882,-0.09306476,-0.08691406,0
1612940583201294336,64.79840088,142.72915649,-4.99589586,-0.03539039,-0.08521344,-0.09472656,0
1612940583300296448,64.98808289,142.75953674,-4.9958272,-0.04354395,-0.08012807,-0.11621094,0
1612940583402298624,65.18386841,142.78816223,-4.99573946,-0.05165571,-0.08032363,-0.13671875,0
1612940583504300800,65.38004303,142.81407166,-4.9956398,-0.06009283,-0.08606311,-0.171875,0
1612940583603302912,65.57074738,142.83673096,-4.99552965,-0.06906255,-0.0968822,-0.19335938,0
1612940583705305088,65.76751709,142.85754395,-4.99541616,-0.07967305,-0.11135847,-0.20214844,0
1612940583807307264,65.96455383,142.87588501,-4.99530268,-0.09179818,-0.1259291,-0.22167969,0
1612940583906309376,66.15601349,142.89137268,-4.99519253,-0.10486502,-0.13838024,-0.22460938,0
1612940584008311552,66.35346222,142.90492249,-4.99509287,-0.11964631,-0.15072852,-0.22558594,0
1612940584110313728,66.55112457,142.91607666,-4.99501133,-0.13549871,-0.15950173,-0.22558594,0
1612940584212315904,66.748909,142.92481995,-4.99495459,-0.15209666,-0.16547844,-0.22558594,0
1612940584311318016,66.94100952,142.93092346,-4.9949193,-0.16868574,-0.1693393,-0.22558594,0
1612940584413320192,67.13893127,142.93473816,-4.99491167,-0.18610567,-0.17198907,-0.22558594,0
1612940584515322368,67.33685303,142.93598938,-4.99492264,-0.20374713,-0.17374276,-0.2265625,0
1612940584617324544,67.53477478,142.93464661,-4.994946,-0.22153641,-0.17499208,-0.2265625,0
1612940584716326656,67.72687531,142.93077087,-4.9949789,-0.23891473,-0.17596556,-0.2265625,0
1612940584818328832,67.92472076,142.92407227,-4.99502754,-0.25690308,-0.17663382,-0.22167969,0
1612940584920331008,68.12238312,142.91456604,-4.99508667,-0.27493525,-0.17651059,-0.21484375,0
1612940585022333184,68.31983948,142.90220642,-4.99515152,-0.29288668,-0.17501855,-0.19433594,0
1612940585121335296,68.51126099,142.8874054,-4.99521446,-0.3100782,-0.17107986,-0.17382812,0
1612940585223337472,68.70819855,142.8692627,-4.99527931,-0.32715056,-0.16263416,-0.05957031,0
1612940585322339584,68.89896393,142.84883118,-4.99534225,-0.34266498,-0.14458993,0.0,0
1612940585424341760,69.09514618,142.82478333,-4.99540043,-0.35549527,-0.10510714,0.0,0
1612940585526343936,69.29086304,142.79769897,-4.99544811,-0.36428761,-0.06956115,0.0,0
1612940585625346048,69.48033905,142.76852417,-4.99547672,-0.36997149,-0.04659868,0.0,0
1612940585727348224,69.67504883,142.73550415,-4.99547768,-0.3738762,-0.03083965,0.0,0
1612940585826350336,69.86351776,142.70071411,-4.99544287,-0.37640176,-0.02065961,0.0,0
1612940585928352512,70.05717468,142.66213989,-4.99536562,-0.37813784,-0.01367313,0.0,0
1612940586030354688,70.25031281,142.62097168,-4.99525213,-0.37928895,-0.00904943,0.0,0
1612940586129356800,70.43727875,142.57862854,-4.99511528,-0.38003431,-0.00606254,0.0,0
1612940586231358976,70.62945557,142.5327301,-4.99495363,-0.38054744,-0.00401262,0.0,0
1612940586333361152,70.82119751,142.48466492,-4.99478102,-0.38088826,-0.00265593,0.0,0
1612940586432363264,71.00688934,142.43609619,-4.99461079,-0.38111,-0.00177948,0.0,0
1612940586534365440,71.19783783,142.38423157,-4.99444866,-0.38126347,-0.00117793,0.0,0
1612940586636367616,71.38840485,142.3306427,-4.99429369,-0.38136567,-0.00077979,0.0,0
1612940586738369792,71.57865143,142.27545166,-4.99415302,-0.38143458,-0.00051626,0.0,0
1612940586939374080,71.95265198,142.16247559,-4.99392414,-0.38152726,-0.00152877,-0.10058594,0
1612940587041376256,72.14202881,142.10322571,-4.99383354,-0.3821093,-0.01529015,-0.15527344,0
1612940587140378368,72.32558441,142.04460144,-4.99376154,-0.38483048,-0.04175292,-0.19238281,0
1612940587242380544,72.51446533,141.98312378,-4.99370337,-0.39059672,-0.07129811,-0.19921875,0
1612940587344382720,72.70313263,141.92060852,-4.99366188,-0.39935456,-0.0990178,-0.203125,0
1612940587443384832,72.88604736,141.85897827,-4.99363899,-0.41016457,-0.11830407,-0.20410156,0
1612940587545387008,73.07427216,141.79454041,-4.99363375,-0.42299454,-0.13235259,-0.20214844,0
1612940587644389120,73.25670624,141.73101807,-4.99364805,-0.43658326,-0.1414341,-0.19628906,0
1612940587746391296,73.44437408,141.66452026,-4.99368429,-0.45132103,-0.14676303,-0.1875,0
1612940587848393472,73.63168335,141.59684753,-4.99374056,-0.46641247,-0.14839336,-0.16699219,0
1612940587947395584,73.81307983,141.52992249,-4.99381256,-0.48104827,-0.145983,-0.1171875,0
1612940588049397760,73.99949646,141.45962524,-4.99390268,-0.49556329,-0.13560963,-0.01757812,0
1612940588151399936,74.18537903,141.3878479,-4.99399996,-0.50844783,-0.11181457,0.0,0
1612940588250402048,74.36519623,141.31666565,-4.99410677,-0.51777404,-0.07757133,0.0,0
1612940588352404224,74.54984283,141.24172974,-4.99422026,-0.52425826,-0.05133744,0.0,0
1612940588454406400,74.73377228,141.16513062,-4.99432278,-0.52855054,-0.03397558,0.0,0
1612940588553408512,74.91161346,141.08917236,-4.99440622,-0.53132447,-0.02276002,0.0,0
1612940588655410688,75.0941391,141.00926208,-4.99446917,-0.533229,-0.01506285,0.0,0
1612940588754412800,75.27062225,140.93019104,-4.99450779,-0.53445997,-0.01009059,0.0,0
1612940588856414976,75.45178223,140.84721375,-4.99452448,-0.53530537,-0.00667814,0.0,0
1612940588955417088,75.62700653,140.76531982,-4.99452114,-0.53585176,-0.00447373,-0.09960938,0
1612940589057419264,75.8069458,140.67964172,-4.99450493,-0.53643164,-0.01367861,-0.15429688,0
1612940589159421440,75.98631287,140.59266663,-4.99447298,-0.53909778,-0.04048396,-0.15917969,0
1612940589258423552,76.15990448,140.50714111,-4.99444151,-0.54452383,-0.06764831,-0.16210938,0
1612940589360425728,76.33824921,140.41795349,-4.99440908,-0.55248768,-0.08734171,-0.14453125,0
1612940589459427840,76.51087952,140.33036804,-4.99437761,-0.5618062,-0.09894013,-0.0625,0
1612940589561430016,76.68826294,140.23910522,-4.99435568,-0.57197176,-0.09437227,0.0,0
1612940589663432192,76.86513519,140.14678955,-4.9943471,-0.58065466,-0.07284977,0.0,0
1612940589762434304,77.03629303,140.05613708,-4.994349,-0.58659797,-0.0488021,0.0,0
1612940589864436480,77.21207428,139.9616394,-4.99436522,-0.59067736,-0.03229766,0.0,0
1612940589966438656,77.38722992,139.86601257,-4.99438143,-0.59337728,-0.02137488,0.0,0
1612940590068440832,77.56179047,139.76922607,-4.99439764,-0.59516449,-0.0141461,0.06362915,0
1612940590170443008,77.73576355,139.67132568,-4.99441385,-0.59623693,-0.00304208,0.18789673,0
1612940590269445120,77.9040451,139.57530212,-4.99442053,-0.59539879,0.0268012,0.19570923,0
1612940590473449472,78.24919891,139.37445068,-4.99441576,-0.58189119,0.09683287,0.18692017,0
1612940590473449472,78.24919891,139.37445068,-4.99441576,-0.58189119,0.09683287,0.18692017,0
1612940590575451648,78.4210434,139.27267456,-4.99439955,-0.57103193,0.11454555,0.20843506,0
1612940590674453760,78.58744049,139.17320251,-4.99437761,-0.55910433,0.12697002,0.19082642,0
1612940590776455936,78.75858307,139.07012939,-4.99434519,-0.54551237,0.13749807,0.08514404,0
1612940590977460224,79.09544373,138.86595154,-4.99428129,-0.51977838,0.10009973,0.0,0
1612940590977460224,79.09544373,138.86595154,-4.99428129,-0.51977838,0.10009973,0.0,0
1612940591079462400,79.26638794,138.76219177,-4.99426126,-0.51141318,0.06624724,0.0,0
1612940591280466688,79.60351562,138.55822754,-4.99424887,-0.50227692,0.03098629,0.05285645,0
1612940591382468864,79.77495575,138.45523071,-4.99425936,-0.49932408,0.02956155,0.07342529,0
1612940591481470976,79.94161224,138.3556366,-4.99427509,-0.4961532,0.03554982,0.14776611,0
1612940591583473152,80.11362457,138.25346375,-4.99429131,-0.49198981,0.05041371,0.22018433,0
1612940591685475328,80.28592682,138.15177917,-4.99430752,-0.48548908,0.0804044,0.22506714,0
1612940591784477440,80.45344543,138.05355835,-4.99432325,-0.47590892,0.11139228,0.2505188,0
1612940591886479616,80.62633514,137.95281982,-4.99433947,-0.46331713,0.13538322,0.32583618,0
1612940591988481792,80.79953766,137.85261536,-4.99436712,-0.4482869,0.16235103,0.32876587,0
1612940592087483904,80.96803284,137.75598145,-4.99439859,-0.43057863,0.19352476,0.32876587,0
1612940592189486080,81.14203644,137.65713501,-4.99444151,-0.40964692,0.21540147,0.32876587,0
1612940592291488256,81.31653595,137.55918884,-4.99449682,-0.38688764,0.22987974,0.32095337,0
1612940592393490432,81.49160767,137.46228027,-4.99456835,-0.36292869,0.23881713,0.31408691,0
1612940592495492608,81.66731262,137.36665344,-4.9946599,-0.33834192,0.2425627,0.30432129,0
1612940592594494720,81.83856201,137.27523804,-4.99477577,-0.31427382,0.24303478,0.30041504,0
1612940592696496896,82.01580811,137.182724,-4.99491739,-0.28957025,0.24125469,0.29745483,0
1612940592795499008,82.18867493,137.0947876,-4.99507952,-0.26578574,0.23925781,0.29745483,0
1612940592897501184,82.3677063,137.0062561,-4.99525785,-0.24148919,0.23735131,0.29745483,0
1612940592999503360,82.54771423,136.9200592,-4.99545002,-0.21735132,0.23608942,0.29452515,0
1612940593098505472,82.72338104,136.83876038,-4.99563885,-0.19402714,0.23505762,0.29354858,0
1612940593200507648,82.90538788,136.75758362,-4.9958334,-0.17012549,0.23368023,0.29354858,0
1612940593299509760,83.0830307,136.6815033,-4.99603033,-0.14704754,0.23264749,0.29257202,0
1612940593401511936,83.26708221,136.60603333,-4.99622297,-0.12335823,0.23185819,0.29354858,0
1612940593500514048,83.44670868,136.53575134,-4.99639463,-0.10043956,0.23124599,0.29354858,0
1612940593602516224,83.63277435,136.4664917,-4.99655533,-0.07686434,0.23101129,0.29452515,0
1612940593704518400,83.81981659,136.40052795,-4.99669695,-0.05330757,0.23092794,0.29354858,0
1612940593803520512,84.00226593,136.33976746,-4.99682188,-0.03043821,0.23097628,0.27301025,0
1612940593905522688,84.19115448,136.28063965,-4.99694395,-0.00692588,0.2286227,0.23779297,0
1612940594007524864,84.38091278,136.22512817,-4.99705696,0.01608514,0.22061668,0.23486328,0
1612940594109527040,84.57148743,136.17333984,-4.99715137,0.03796491,0.20887665,0.21722412,0
1612940594208529152,84.75720215,136.12669373,-4.99722719,0.0581948,0.19906467,0.17810059,0
1612940594310531328,84.94924164,136.08241272,-4.99728823,0.07790396,0.18523096,0.05187988,0
1612940594412533504,85.14194489,136.04206848,-4.9973278,0.0958226,0.15948181,0.06558228,0
1612940594514535680,85.33522797,136.00563049,-4.99733257,0.10994852,0.12091631,0.15167236,0
1612940594613537792,85.52333069,135.97402954,-4.99730968,0.12085101,0.10583463,0.1506958,0
1612940594715539968,85.7175827,135.94526672,-4.99724674,0.13190557,0.11021448,0.05285645,0
1612940594817542144,85.91225433,135.9203186,-4.99713659,0.14308073,0.10164116,0.0,0
1612940594919544320,86.10725403,135.89910889,-4.99697685,0.15223072,0.07518785,0.0,0
1612940595018546432,86.29682159,135.88198853,-4.99678755,0.15838081,0.05036852,0.18887329,0
